Date, Price, Wind power forecast, Ampirion zonal load forecast
2016-07-16 18:00:00,30.3,238.5,19122.75
2016-07-16 19:00:00,31.92,202.75,18697.75
2016-07-16 20:00:00,30.61,173.5,17951.75
2016-07-16 21:00:00,30.99,159.25,17512.5
2016-07-16 22:00:00,32.16,160.75,17257.25
2016-07-16 23:00:00,27.78,168.75,16386
2016-07-17 00:00:00,24.53,171.5,15407.25
2016-07-17 01:00:00,21.04,169.75,14710.25
2016-07-17 02:00:00,21.03,173.75,14298.75
2016-07-17 03:00:00,20.17,176.75,14098.5
2016-07-17 04:00:00,19.57,175.25,14013.25
2016-07-17 05:00:00,19.4,164.5,13811.25
2016-07-17 06:00:00,19.01,153.25,13680.75
2016-07-17 07:00:00,20.96,147,14298.25
2016-07-17 08:00:00,21.13,149.5,15708.5
2016-07-17 09:00:00,22.3,166,17071.25
2016-07-17 10:00:00,20.77,198,18183.75
2016-07-17 11:00:00,21.99,237,19145.25
2016-07-17 12:00:00,21.03,279.5,19289.25
2016-07-17 13:00:00,16.19,317.5,18700.75
2016-07-17 14:00:00,13.06,345,18177.5
2016-07-17 15:00:00,13.06,355.75,17841.5
2016-07-17 16:00:00,13.02,348.5,17688.5
2016-07-17 17:00:00,20.03,318,17864.25
2016-07-17 18:00:00,22.4,272.25,18088.5
2016-07-17 19:00:00,27.37,229.5,17994
2016-07-17 20:00:00,28.07,192.25,17692
2016-07-17 21:00:00,30.09,173.75,17473.25
2016-07-17 22:00:00,30.57,171.25,17449.5
2016-07-17 23:00:00,29,168.75,16448
2016-07-18 00:00:00,26.03,164.25,15599.75
2016-07-18 01:00:00,24.05,165.25,15090.25
2016-07-18 02:00:00,23.31,167.25,14818
2016-07-18 03:00:00,22.58,166.25,14852.25
2016-07-18 04:00:00,23.02,166.5,15273.25
2016-07-18 05:00:00,23.81,164,16463.25
2016-07-18 06:00:00,28.82,158.25,19516
2016-07-18 07:00:00,33.09,150.25,21729.25
2016-07-18 08:00:00,35.39,165.5,22985.5
2016-07-18 09:00:00,32.98,210,23411.75
2016-07-18 10:00:00,30.53,262,23977.5
2016-07-18 11:00:00,30.22,312.25,24503.75
2016-07-18 12:00:00,27.17,348.5,24399.75
2016-07-18 13:00:00,27.92,373.25,24196.75
2016-07-18 14:00:00,26.4,382,23770.25
2016-07-18 15:00:00,26.51,371.5,23346
2016-07-18 16:00:00,26.76,347.75,22797.25
2016-07-18 17:00:00,29.95,300,22577
2016-07-18 18:00:00,33,238.5,22354
2016-07-18 19:00:00,39.39,182.25,22074.5
2016-07-18 20:00:00,40,141.75,21240
2016-07-18 21:00:00,38.61,122.75,20474.25
2016-07-18 22:00:00,35.9,120.75,19526
2016-07-18 23:00:00,30.45,120.75,18083.5
2016-07-19 00:00:00,27.59,121,17075.25
2016-07-19 01:00:00,27.09,120.25,16462.75
2016-07-19 02:00:00,26.41,119.5,16141.5
2016-07-19 03:00:00,25.89,114.75,16159.5
2016-07-19 04:00:00,25.61,105.5,16442
2016-07-19 05:00:00,26.14,91.25,17372
2016-07-19 06:00:00,31,77.25,20048.25
2016-07-19 07:00:00,36.99,65.25,22055.25
2016-07-19 08:00:00,40.01,54.5,23165.25
2016-07-19 09:00:00,35.7,56.5,23534
2016-07-19 10:00:00,32.99,66.25,24094
2016-07-19 11:00:00,32.91,76.25,24543.25
2016-07-19 12:00:00,31.38,84.75,24456.25
2016-07-19 13:00:00,30.91,90.5,24263.75
2016-07-19 14:00:00,30.08,92.5,23803.25
2016-07-19 15:00:00,31.28,91.5,23380
2016-07-19 16:00:00,32.4,88.75,22841.5
2016-07-19 17:00:00,35.25,81.75,22613.75
2016-07-19 18:00:00,39.91,76.75,22366.5
2016-07-19 19:00:00,44,79.5,22157.75
2016-07-19 20:00:00,37.03,98,21384.25
2016-07-19 21:00:00,37,143.25,20656
2016-07-19 22:00:00,32.92,199,19645
2016-07-19 23:00:00,27.91,235,18214.25
2016-07-20 00:00:00,28.01,237.75,17431.75
2016-07-20 01:00:00,26.32,235.25,16799
2016-07-20 02:00:00,25.1,224.5,16459.75
2016-07-20 03:00:00,24.79,218,16450
2016-07-20 04:00:00,24.83,219,16737.25
2016-07-20 05:00:00,25.85,218.75,17689.25
2016-07-20 06:00:00,29.35,212.75,20391.75
2016-07-20 07:00:00,33.52,189.75,22425.75
2016-07-20 08:00:00,36.79,142.75,23553.5
2016-07-20 09:00:00,34.1,100.5,23935.75
2016-07-20 10:00:00,32.39,98.25,24482
2016-07-20 11:00:00,31.43,116.5,24920
2016-07-20 12:00:00,28.02,140,24804.25
2016-07-20 13:00:00,26.63,160.75,24603.25
2016-07-20 14:00:00,25.93,176,24178.5
2016-07-20 15:00:00,26.43,187.5,23792.5
2016-07-20 16:00:00,28.08,199,23251
2016-07-20 17:00:00,31.66,213,22982.75
2016-07-20 18:00:00,33.3,228.5,22680.75
2016-07-20 19:00:00,34.48,262.25,22431.25
2016-07-20 20:00:00,33.41,323.5,21665.75
2016-07-20 21:00:00,31.96,415.25,20987.5
2016-07-20 22:00:00,28.94,496.25,20066.5
2016-07-20 23:00:00,25.35,521,18607.25
2016-07-21 00:00:00,26.43,415,17605
2016-07-21 01:00:00,26.46,371,16984.75
2016-07-21 02:00:00,25.9,320.5,16615.25
2016-07-21 03:00:00,25.52,275.75,16569.5
2016-07-21 04:00:00,25.55,252.25,16783.75
2016-07-21 05:00:00,27.49,228.5,17706.25
2016-07-21 06:00:00,32.84,186,20478.75
2016-07-21 07:00:00,36.61,139,22601.75
2016-07-21 08:00:00,39.16,93.5,23749.5
2016-07-21 09:00:00,36.04,71.75,24115.75
2016-07-21 10:00:00,37.02,72.25,24672.25
2016-07-21 11:00:00,36.01,74.25,25207
2016-07-21 12:00:00,35.04,65,25156.5
2016-07-21 13:00:00,34.24,58.75,24973.75
2016-07-21 14:00:00,32.94,57.75,24593.5
2016-07-21 15:00:00,33,55.5,24203.25
2016-07-21 16:00:00,33.31,57.25,23632
2016-07-21 17:00:00,34.37,57.75,23303.5
2016-07-21 18:00:00,34.76,56.75,22847.25
2016-07-21 19:00:00,38.38,60.5,22413
2016-07-21 20:00:00,35.95,67,21580.5
2016-07-21 21:00:00,35.7,78.25,20816.25
2016-07-21 22:00:00,32.92,87.75,19908.5
2016-07-21 23:00:00,31.01,91,18500.25
2016-07-22 00:00:00,29.26,109.75,17321.75
2016-07-22 01:00:00,27.24,100.25,16680
2016-07-22 02:00:00,27.1,94,16306.5
2016-07-22 03:00:00,26.56,86,16290.5
2016-07-22 04:00:00,26.5,76.75,16536.5
2016-07-22 05:00:00,28.06,67.75,17453.25
2016-07-22 06:00:00,32.36,57.25,20128
2016-07-22 07:00:00,35.99,46,22233.25
2016-07-22 08:00:00,36.81,37,23473.75
2016-07-22 09:00:00,36,34.75,23892.75
2016-07-22 10:00:00,35.16,35,24469.5
2016-07-22 11:00:00,34.41,36.75,24949.5
2016-07-22 12:00:00,32.15,40.75,24814.5
2016-07-22 13:00:00,30.78,43.75,24395.25
2016-07-22 14:00:00,30.68,49.5,23864
2016-07-22 15:00:00,31.19,61,23399
2016-07-22 16:00:00,31.62,77.75,22916.25
2016-07-22 17:00:00,32.93,95.75,22570.5
2016-07-22 18:00:00,34.91,116.25,22089.5
2016-07-22 19:00:00,35.96,143.25,21497
2016-07-22 20:00:00,33.26,170.75,20597.75
2016-07-22 21:00:00,31.97,205.5,19929.25
2016-07-22 22:00:00,31.96,236.75,19157
2016-07-22 23:00:00,29,245.75,17978.25
2016-07-23 00:00:00,31.8,253.75,16879.25
2016-07-23 01:00:00,30.83,235.25,16177.5
2016-07-23 02:00:00,29.1,214.5,15710.75
2016-07-23 03:00:00,27.02,196,15513
2016-07-23 04:00:00,25.77,181.75,15424
2016-07-23 05:00:00,25.65,162.75,15402.75
2016-07-23 06:00:00,26.22,140.75,15820.5
2016-07-23 07:00:00,30.32,107.5,16986
2016-07-23 08:00:00,31.96,75.5,18650.25
2016-07-23 09:00:00,32.53,63.5,19937.75
2016-07-23 10:00:00,32.26,67.75,20734.75
2016-07-23 11:00:00,31.97,73.25,21137.5
2016-07-23 12:00:00,29.02,84,20968.5
2016-07-23 13:00:00,25.25,96.25,20419.5
2016-07-23 14:00:00,24.52,104.5,19897
2016-07-23 15:00:00,24.97,117.5,19550.5
2016-07-23 16:00:00,27.72,128.75,19314.25
2016-07-23 17:00:00,30.57,138.5,19254.75
2016-07-23 18:00:00,31.86,146,19065.25
2016-07-23 19:00:00,33.62,156.75,18618.75
2016-07-23 20:00:00,32.9,171.5,17879.25
2016-07-23 21:00:00,32.38,203.25,17497
2016-07-23 22:00:00,32.14,235,17184.5
2016-07-23 23:00:00,29.07,242.5,16296.25
2016-07-24 00:00:00,30.11,170,15389.75
2016-07-24 01:00:00,28.11,149.75,14698.75
2016-07-24 02:00:00,25.99,131.5,14257.5
2016-07-24 03:00:00,24.93,115,14017.5
2016-07-24 04:00:00,24.25,99.25,13897.75
2016-07-24 05:00:00,23.98,82.25,13715
2016-07-24 06:00:00,23.92,64.5,13570.5
2016-07-24 07:00:00,24.79,44.25,14144.25
2016-07-24 08:00:00,25.67,29.5,15484.25
2016-07-24 09:00:00,25.95,23.25,16820
2016-07-24 10:00:00,24.87,24.25,17869.75
2016-07-24 11:00:00,25.13,25.25,18725.25
2016-07-24 12:00:00,23.47,26.75,18817
2016-07-24 13:00:00,23.82,29.75,18235.75
2016-07-24 14:00:00,23.3,33.25,17730
2016-07-24 15:00:00,23.48,42.25,17419
2016-07-24 16:00:00,24.76,51.75,17269.25
2016-07-24 17:00:00,26.42,60.75,17483.75
2016-07-24 18:00:00,29.91,71.75,17746
2016-07-24 19:00:00,31.94,86.5,17758.5
2016-07-24 20:00:00,32.95,99.75,17524
2016-07-24 21:00:00,33.22,116,17419.75
2016-07-24 22:00:00,35.93,134.25,17391
2016-07-24 23:00:00,33.3,143,16378.75
2016-07-25 00:00:00,29.8,86.75,15326
2016-07-25 01:00:00,27.32,80.75,14864.5
2016-07-25 02:00:00,26.32,75.5,14639.75
2016-07-25 03:00:00,25.93,70.25,14668.25
2016-07-25 04:00:00,25.92,64,15030.25
2016-07-25 05:00:00,27.8,58.25,16305.25
2016-07-25 06:00:00,35,50.75,19287.25
2016-07-25 07:00:00,38.08,43,21496
2016-07-25 08:00:00,39.52,35.25,22754
2016-07-25 09:00:00,37.94,33,23230
2016-07-25 10:00:00,36.47,39.75,23795
2016-07-25 11:00:00,36.05,50.5,24242.25
2016-07-25 12:00:00,33.64,65.75,24150
2016-07-25 13:00:00,32.95,84.75,23977.5
2016-07-25 14:00:00,32.35,102.75,23595.75
2016-07-25 15:00:00,32.6,119,23189
2016-07-25 16:00:00,33.32,130,22640.25
2016-07-25 17:00:00,35.18,132.5,22388
2016-07-25 18:00:00,35.99,130,22070.25
2016-07-25 19:00:00,36.59,122,21705.25
2016-07-25 20:00:00,36.47,110.75,20919.25
2016-07-25 21:00:00,36.08,108.25,20271
2016-07-25 22:00:00,35.47,113.25,19195
2016-07-25 23:00:00,30.4,115.75,17706
2016-07-26 00:00:00,27.98,92,16636.5
2016-07-26 01:00:00,27.5,91,16106.5
2016-07-26 02:00:00,26.38,87.75,15844.5
2016-07-26 03:00:00,25.88,84.25,15881.25
2016-07-26 04:00:00,25.91,81.5,16137.25
2016-07-26 05:00:00,26.53,75.25,17169.75
2016-07-26 06:00:00,30.97,65,19709.25
2016-07-26 07:00:00,35.9,52.25,21675
2016-07-26 08:00:00,39.16,43.25,22807
2016-07-26 09:00:00,37.45,39.5,23211.5
2016-07-26 10:00:00,36.46,42.75,23784.75
2016-07-26 11:00:00,37.01,52,24254.25
2016-07-26 12:00:00,33.13,69.25,24239.75
2016-07-26 13:00:00,32.91,91.75,24050
2016-07-26 14:00:00,31.8,111,23604.5
2016-07-26 15:00:00,32.92,123,23203.5
2016-07-26 16:00:00,32.26,127,22704.75
2016-07-26 17:00:00,34.07,116.25,22444
2016-07-26 18:00:00,37.13,96.75,22099.75
2016-07-26 19:00:00,39.3,80,21683.25
2016-07-26 20:00:00,37.28,72.75,20932
2016-07-26 21:00:00,36.54,73,20320
2016-07-26 22:00:00,35.81,76.25,19140
2016-07-26 23:00:00,30.2,77.5,17655.25
2016-07-27 00:00:00,28.12,74.5,16696
2016-07-27 01:00:00,27.61,75.25,16146.25
2016-07-27 02:00:00,26.53,76.75,15861
2016-07-27 03:00:00,25.87,78.5,15894
2016-07-27 04:00:00,26,80.25,16169.5
2016-07-27 05:00:00,26.63,79.25,17210.5
2016-07-27 06:00:00,31.53,76.25,19733
2016-07-27 07:00:00,36.43,69.5,21669.5
2016-07-27 08:00:00,39.11,62,22773.75
2016-07-27 09:00:00,40.67,60.5,23150.5
2016-07-27 10:00:00,40.92,67.25,23692.25
2016-07-27 11:00:00,41.25,79.75,24152.5
2016-07-27 12:00:00,37.09,100.75,24110.5
2016-07-27 13:00:00,36.53,129.5,23899.5
2016-07-27 14:00:00,33.19,160.25,23464.25
2016-07-27 15:00:00,32.6,185.25,23082
2016-07-27 16:00:00,32.7,204,22609.5
2016-07-27 17:00:00,33.15,205.5,22356.75
2016-07-27 18:00:00,35.97,187,22040
2016-07-27 19:00:00,36.61,161,21637.5
2016-07-27 20:00:00,36.37,137.25,20892.75
2016-07-27 21:00:00,35.56,128.25,20355
2016-07-27 22:00:00,34.04,127.75,19239.75
2016-07-27 23:00:00,29.94,129.25,17737.25
2016-07-28 00:00:00,26.9,169.5,16763.5
2016-07-28 01:00:00,26.39,170,16206
2016-07-28 02:00:00,25.8,167.5,15922.5
2016-07-28 03:00:00,25.29,157,15964
2016-07-28 04:00:00,25.26,140,16229
2016-07-28 05:00:00,26.39,119.5,17268.75
2016-07-28 06:00:00,29.92,99,19785
2016-07-28 07:00:00,34.91,82.25,21742
2016-07-28 08:00:00,36.94,74,22830.75
2016-07-28 09:00:00,35.79,77,23238.25
2016-07-28 10:00:00,33.93,91,23749.5
2016-07-28 11:00:00,33.75,103.5,24201.5
2016-07-28 12:00:00,33.81,115.25,24177.25
2016-07-28 13:00:00,31.79,124.25,23966.25
2016-07-28 14:00:00,30.97,127.25,23555.75
2016-07-28 15:00:00,31.43,126,23155
2016-07-28 16:00:00,31.43,121.75,22648
2016-07-28 17:00:00,32.98,110.75,22388.75
2016-07-28 18:00:00,34.97,98,21987
2016-07-28 19:00:00,36.72,91.5,21580.5
2016-07-28 20:00:00,35.5,93.5,20853.5
2016-07-28 21:00:00,34.04,114,20285.5
2016-07-28 22:00:00,33.93,146.5,19163.5
2016-07-28 23:00:00,29.92,180.25,17698
2016-07-29 00:00:00,28.21,234,16734.25
2016-07-29 01:00:00,27.04,251,16157.25
2016-07-29 02:00:00,26.03,263.75,15848.25
2016-07-29 03:00:00,24.58,267.5,15873.75
2016-07-29 04:00:00,24.84,268,16127.25
2016-07-29 05:00:00,25.95,264,17140.25
2016-07-29 06:00:00,29.68,259.5,19603
2016-07-29 07:00:00,33.99,265,21558.25
2016-07-29 08:00:00,36.13,286.75,22731.75
2016-07-29 09:00:00,36.09,332.5,23161
2016-07-29 10:00:00,33.75,400,23665.5
2016-07-29 11:00:00,33.21,462,24020.25
2016-07-29 12:00:00,31.67,512.75,23897.25
2016-07-29 13:00:00,29.5,552.5,23473.25
2016-07-29 14:00:00,27.94,583.75,22941.25
2016-07-29 15:00:00,27.37,594.75,22499.25
2016-07-29 16:00:00,28.09,589,22081
2016-07-29 17:00:00,29.11,544.25,21817.5
2016-07-29 18:00:00,31.5,454.25,21355.25
2016-07-29 19:00:00,34.13,364.75,20780
2016-07-29 20:00:00,32.98,300.5,20000
2016-07-29 21:00:00,30.86,290.75,19524.25
2016-07-29 22:00:00,29.81,302.75,18604.5
2016-07-29 23:00:00,28.87,323.25,17368
2016-07-30 00:00:00,31.07,316.5,16359
2016-07-30 01:00:00,26.51,328.75,15723.5
2016-07-30 02:00:00,25.59,336.5,15305
2016-07-30 03:00:00,24.56,341.25,15108
2016-07-30 04:00:00,24.17,342.75,15025.25
2016-07-30 05:00:00,24.39,337,15080.5
2016-07-30 06:00:00,24.72,323.25,15296.5
2016-07-30 07:00:00,25.46,311,16327.25
2016-07-30 08:00:00,26.74,308.5,17954.5
2016-07-30 09:00:00,28.97,328.75,19258.75
2016-07-30 10:00:00,28.38,366.5,19980
2016-07-30 11:00:00,27.93,394.75,20295.25
2016-07-30 12:00:00,26.33,396,20142.25
2016-07-30 13:00:00,24.79,385.5,19584
2016-07-30 14:00:00,23.99,369.75,19033.5
2016-07-30 15:00:00,24.04,346,18714.75
2016-07-30 16:00:00,25.04,310,18523.75
2016-07-30 17:00:00,26.1,251.5,18539
2016-07-30 18:00:00,30.51,183.25,18356.5
2016-07-30 19:00:00,31.92,116,17882
2016-07-30 20:00:00,32.55,80.25,17232.75
2016-07-30 21:00:00,32.09,68.75,16998.75
2016-07-30 22:00:00,36.02,66.5,16562
2016-07-30 23:00:00,32.96,70.25,15653.75
2016-07-31 00:00:00,28.08,61.75,14835.5
2016-07-31 01:00:00,25.36,57.5,14210.25
2016-07-31 02:00:00,23.8,54.25,13832.25
2016-07-31 03:00:00,22.56,49.5,13608.5
2016-07-31 04:00:00,22.14,46.75,13490.25
2016-07-31 05:00:00,21.65,43.5,13405.25
2016-07-31 06:00:00,20.98,41,13134.25
2016-07-31 07:00:00,21.99,39.75,13644.5
2016-07-31 08:00:00,23.8,37.25,15006.75
2016-07-31 09:00:00,25.12,34.25,16381.75
2016-07-31 10:00:00,25.28,37,17411
2016-07-31 11:00:00,26.77,46,18287.5
2016-07-31 12:00:00,26.34,63,18453
2016-07-31 13:00:00,25.56,87.25,17875
2016-07-31 14:00:00,24.35,115.25,17359.5
2016-07-31 15:00:00,23.32,144.75,17082.25
2016-07-31 16:00:00,22.78,179,16955.5
2016-07-31 17:00:00,25.25,210,17155.75
2016-07-31 18:00:00,25.09,233,17329
2016-07-31 19:00:00,28.23,251.25,17191
2016-07-31 20:00:00,28.92,256,16982.5
2016-07-31 21:00:00,30.19,262.5,16990.5
2016-07-31 22:00:00,31.39,283.25,16754.75
2016-07-31 23:00:00,27.78,309.75,15715.5
2016-08-01 00:00:00,24.91,268.25,14869.75
2016-08-01 01:00:00,23.79,275.5,14449.25
2016-08-01 02:00:00,22.55,281.25,14247.75
2016-08-01 03:00:00,22.14,281.5,14317.25
2016-08-01 04:00:00,22.42,277,14729
2016-08-01 05:00:00,23.93,264,16032.75
2016-08-01 06:00:00,29.06,245.5,18864.25
2016-08-01 07:00:00,32.17,224.25,20948.5
2016-08-01 08:00:00,35,210,22185
2016-08-01 09:00:00,33.21,207.75,22680.75
2016-08-01 10:00:00,30.13,217.75,23208.25
2016-08-01 11:00:00,29.8,236.5,23719
2016-08-01 12:00:00,27.92,266.5,23686
2016-08-01 13:00:00,25.93,301.25,23487.5
2016-08-01 14:00:00,27.03,327,23054
2016-08-01 15:00:00,27.01,338,22666.25
2016-08-01 16:00:00,28.48,329.5,22147.25
2016-08-01 17:00:00,32.05,290,21919.25
2016-08-01 18:00:00,35.97,231.75,21650.25
2016-08-01 19:00:00,37.15,173.5,21269.25
2016-08-01 20:00:00,38.33,129.75,20509.75
2016-08-01 21:00:00,36.95,115.75,19998.5
2016-08-01 22:00:00,35.99,118.5,18765.5
2016-08-01 23:00:00,31.63,122.5,17284.25
2016-08-02 00:00:00,27.56,147.5,16402.25
2016-08-02 01:00:00,25.79,144.75,15896.25
2016-08-02 02:00:00,25.35,141.75,15646.5
2016-08-02 03:00:00,24.7,140.5,15698.75
2016-08-02 04:00:00,24.27,139.25,15992.5
2016-08-02 05:00:00,25.9,135.75,17070
2016-08-02 06:00:00,30.43,134.5,19483.5
2016-08-02 07:00:00,34.87,136.75,21367.5
2016-08-02 08:00:00,36.87,142.25,22492
2016-08-02 09:00:00,36.92,152.5,22919.25
2016-08-02 10:00:00,36.97,177.25,23476.75
2016-08-02 11:00:00,38.09,223,23992.25
2016-08-02 12:00:00,37.83,285.25,24011.25
2016-08-02 13:00:00,36.85,344.75,23798.25
2016-08-02 14:00:00,35.98,379.25,23319
2016-08-02 15:00:00,35.73,386.5,22919.5
2016-08-02 16:00:00,34.92,387.75,22425
2016-08-02 17:00:00,35.94,381,22179.25
2016-08-02 18:00:00,35.92,369.75,21856.25
2016-08-02 19:00:00,34.95,363,21408.25
2016-08-02 20:00:00,32.83,368.75,20674.25
2016-08-02 21:00:00,32.4,378,20161.5
2016-08-02 22:00:00,31.19,400.5,18854.5
2016-08-02 23:00:00,28.98,422.5,17377.75
2016-08-03 00:00:00,26.03,342.5,16453
2016-08-03 01:00:00,24.53,354.5,15921.25
2016-08-03 02:00:00,23.74,369.75,15658.25
2016-08-03 03:00:00,22.69,384.25,15714
2016-08-03 04:00:00,22.48,403,16030.25
2016-08-03 05:00:00,23.66,426.75,17121
2016-08-03 06:00:00,27.06,453.75,19567.75
2016-08-03 07:00:00,31.82,483.75,21473.25
2016-08-03 08:00:00,33.95,520,22570.25
2016-08-03 09:00:00,34.97,572,22962
2016-08-03 10:00:00,35.02,637.75,23523.75
2016-08-03 11:00:00,34.95,694.75,24039
2016-08-03 12:00:00,33.57,734.5,23984.25
2016-08-03 13:00:00,30.04,760,23735.75
2016-08-03 14:00:00,28.13,760.5,23281.25
2016-08-03 15:00:00,28.38,734.5,22873.5
2016-08-03 16:00:00,28.45,699.75,22409.25
2016-08-03 17:00:00,29.95,658.75,22183.5
2016-08-03 18:00:00,32.52,609.5,21880.25
2016-08-03 19:00:00,33,566.5,21412.5
2016-08-03 20:00:00,31.25,542.75,20682.5
2016-08-03 21:00:00,30.33,539.25,20227
2016-08-03 22:00:00,28.99,540.75,18969.25
2016-08-03 23:00:00,26.91,541.75,17474.5
2016-08-04 00:00:00,23.55,603.25,16672.5
2016-08-04 01:00:00,22.43,605.5,16101.75
2016-08-04 02:00:00,20.05,600.75,15825
2016-08-04 03:00:00,19.42,584.75,15862.25
2016-08-04 04:00:00,19.83,567,16179
2016-08-04 05:00:00,22.42,547,17307
2016-08-04 06:00:00,25.49,525.5,19749.25
2016-08-04 07:00:00,30.01,514.5,21657.5
2016-08-04 08:00:00,33.05,516,22755.5
2016-08-04 09:00:00,32.03,538.75,23190.25
2016-08-04 10:00:00,29.01,577.5,23693.75
2016-08-04 11:00:00,27.98,621,24228
2016-08-04 12:00:00,25.45,663.75,24234
2016-08-04 13:00:00,23.58,691.75,23984.25
2016-08-04 14:00:00,23.97,681,23548
2016-08-04 15:00:00,27.02,624,23142.75
2016-08-04 16:00:00,29.29,542,22612.25
2016-08-04 17:00:00,32.98,449.5,22334.5
2016-08-04 18:00:00,34.58,360.75,21907
2016-08-04 19:00:00,34.9,294.5,21441.25
2016-08-04 20:00:00,34.58,254.5,20705.75
2016-08-04 21:00:00,34.46,239,20226
2016-08-04 22:00:00,33.91,241.25,18973.25
2016-08-04 23:00:00,29.37,247.75,17493.25
2016-08-05 00:00:00,28.13,219,16470.25
2016-08-05 01:00:00,26.83,225.5,15904.75
2016-08-05 02:00:00,25.12,232.25,15622.5
2016-08-05 03:00:00,23.95,232.75,15649.75
2016-08-05 04:00:00,24.07,232.5,15925.5
2016-08-05 05:00:00,26.24,233.75,16972.5
2016-08-05 06:00:00,30.45,231,19292.5
2016-08-05 07:00:00,34.01,229.5,21178.5
2016-08-05 08:00:00,37.19,230.25,22361.75
2016-08-05 09:00:00,38.69,238,22824.25
2016-08-05 10:00:00,38.54,247,23311.75
2016-08-05 11:00:00,38,259,23764
2016-08-05 12:00:00,36,273.5,23674.75
2016-08-05 13:00:00,33.96,293.5,23232.75
2016-08-05 14:00:00,31.39,321.5,22680
2016-08-05 15:00:00,28.23,351,22234.75
2016-08-05 16:00:00,28.46,369.5,21773.75
2016-08-05 17:00:00,31.29,364.75,21456.5
2016-08-05 18:00:00,33.89,336.75,21004.25
2016-08-05 19:00:00,34.4,305.5,20491
2016-08-05 20:00:00,34.15,294,19703.25
2016-08-05 21:00:00,33.02,317,19276.5
2016-08-05 22:00:00,32.3,349.25,18298
2016-08-05 23:00:00,28.84,371.25,17099.75
2016-08-06 00:00:00,29.58,312.75,15996.25
2016-08-06 01:00:00,26.68,317,15364.75
2016-08-06 02:00:00,25.34,313.25,14979
2016-08-06 03:00:00,23.77,302,14804.25
2016-08-06 04:00:00,22.4,289.25,14721.5
2016-08-06 05:00:00,22.01,273.75,14814.5
2016-08-06 06:00:00,22.97,257.25,14934.5
2016-08-06 07:00:00,25.02,242.25,15907.25
2016-08-06 08:00:00,26.36,238.25,17501.25
2016-08-06 09:00:00,26.47,257.5,18821.25
2016-08-06 10:00:00,24.94,291.5,19529
2016-08-06 11:00:00,23.71,337.75,19889
2016-08-06 12:00:00,22.07,393.75,19752.5
2016-08-06 13:00:00,19.81,449,19195.25
2016-08-06 14:00:00,18.38,493,18656.75
2016-08-06 15:00:00,17.83,521.75,18327.75
2016-08-06 16:00:00,17.18,534.5,18113.5
2016-08-06 17:00:00,22.03,515.75,18086.5
2016-08-06 18:00:00,26.32,464.5,17918.25
2016-08-06 19:00:00,28.96,403.75,17533.75
2016-08-06 20:00:00,28.92,356.75,16904.5
2016-08-06 21:00:00,30.32,342.5,16744.5
2016-08-06 22:00:00,30.44,345,16242.5
2016-08-06 23:00:00,28.12,340.25,15346.5
2016-08-07 00:00:00,24.6,243.5,14451
2016-08-07 01:00:00,20.05,243,13838.25
2016-08-07 02:00:00,17.99,238.25,13487.5
2016-08-07 03:00:00,12.86,235.25,13271.75
2016-08-07 04:00:00,12.38,228.5,13147.75
2016-08-07 05:00:00,12.35,214.5,13080.25
2016-08-07 06:00:00,12.51,202.5,12674.25
2016-08-07 07:00:00,11.93,192,13086.5
2016-08-07 08:00:00,12.25,195.75,14376.25
2016-08-07 09:00:00,12.79,215.5,15760.25
2016-08-07 10:00:00,9.95,249.5,16733.25
2016-08-07 11:00:00,8.83,286.75,17547.5
2016-08-07 12:00:00,5.93,323,17672.5
2016-08-07 13:00:00,0.02,364.25,17097.5
2016-08-07 14:00:00,0.04,397.25,16602.25
2016-08-07 15:00:00,2.35,418.25,16322
2016-08-07 16:00:00,5.67,419.5,16196.5
2016-08-07 17:00:00,12.84,393,16426.75
2016-08-07 18:00:00,24.7,344,16675
2016-08-07 19:00:00,27.77,291.25,16722
2016-08-07 20:00:00,30.48,266,16598.5
2016-08-07 21:00:00,32.37,293,16709.75
2016-08-07 22:00:00,32.65,348.75,16470.25
2016-08-07 23:00:00,26.33,399.5,15452.25
2016-08-08 00:00:00,20.62,494,14795.25
2016-08-08 01:00:00,16.44,537.25,14373.25
2016-08-08 02:00:00,12.91,579.5,14200
2016-08-08 03:00:00,8.16,615.25,14256.5
2016-08-08 04:00:00,8.12,657,14652.25
2016-08-08 05:00:00,8.94,688.25,16005
2016-08-08 06:00:00,17.85,714.75,18780.5
2016-08-08 07:00:00,23.71,744.75,20856.25
2016-08-08 08:00:00,26.29,790.25,22104.25
2016-08-08 09:00:00,24.02,862,22633.25
2016-08-08 10:00:00,20.26,962.5,23177.25
2016-08-08 11:00:00,18.73,1055.5,23737
2016-08-08 12:00:00,14.28,1110.5,23704.5
2016-08-08 13:00:00,13.41,1133,23496
2016-08-08 14:00:00,12.89,1111.75,23110.75
2016-08-08 15:00:00,17.92,1067,22717
2016-08-08 16:00:00,20.82,1011.5,22166.25
2016-08-08 17:00:00,26.52,919.25,21862.75
2016-08-08 18:00:00,31.29,801,21538.5
2016-08-08 19:00:00,34.39,677.5,21187.75
2016-08-08 20:00:00,33.23,548,20445.75
2016-08-08 21:00:00,34,430,19998.25
2016-08-08 22:00:00,33.93,339.25,18733
2016-08-08 23:00:00,31.75,281,17250.5
2016-08-09 00:00:00,23.88,264,15954.75
2016-08-09 01:00:00,23.06,237,15465
